na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,base_name,treatment,cell_line,normrr
21.34276598,78.65723401,2230.040385,1195.08929,epithelial,19.79449939,80.20550063,786.2086053,437.4492021,808.5239678,2985.758381,A549_cntrl_03_182,control,A549,0.844416484
21.68467938,78.31532062,2213.811113,1256.177905,epithelial,20.89793515,79.10206474,806.9078668,443.350396,815.8048251,3189.926934,A549_cntrl_02_34,control,A549,0.844554118
21.43295044,78.56704956,2243.15216,1197.707744,epithelial,19.08195928,80.91804072,803.9605724,439.7937906,818.1272487,2948.374522,A549_cntrl_02_92,control,A549,0.844757157
23.75449997,76.24550006,2250.376202,1239.256082,epithelial,20.46115805,79.5388419,816.5701802,435.2888412,853.9937695,3012.461139,A549_cntrl_03_109,control,A549,0.844955246
22.50404709,77.49595288,2244.109521,1230.906984,epithelial,20.99423395,79.00576588,813.3118333,443.363177,838.8251981,3060.348252,A549_cntrl_03_172,control,A549,0.844985853
21.38125613,78.61874388,2139.469892,1140.512901,epithelial,18.99886562,81.00113437,783.5441746,429.2778107,784.9877101,3108.973239,A549_cntrl_03_234,control,A549,0.845063443
22.2059183,77.7940817,2333.909584,1232.332995,epithelial,21.02042296,78.9795768,758.5503604,460.3733198,864.8761463,3089.250032,A549_cntrl_04_26,control,A549,0.845327301
21.99946835,78.00053165,2269.052284,1205.104708,epithelial,19.67696718,80.323033,784.2842815,449.2959766,839.9915848,2970.982113,A549_cntrl_04_44,control,A549,0.845837088
21.55701988,78.44298012,2250.434313,1174.552914,epithelial,19.18107991,80.81892014,778.7566275,457.3408574,834.9709952,2950.2972,A549_cntrl_04_160,control,A549,0.846279045
22.44452438,77.55547565,2257.194059,1222.659462,epithelial,20.7861522,79.21384767,773.7543751,447.1793569,842.6006304,3023.094192,A549_cntrl_04_186,control,A549,0.846537496
20.56981876,79.43018121,2212.968422,1168.377001,epithelial,18.9532627,81.04673732,789.6750522,438.9353109,795.6212972,2784.4224,A549_cntrl_04_189,control,A549,0.846590186
21.94487161,78.05512839,2239.837889,1231.291612,epithelial,20.62712866,79.37287148,789.5463874,442.6461089,826.4323206,3046.869446,A549_cntrl_02_75,control,A549,0.847068543
22.93786295,77.06213705,2220.856928,1196.152044,epithelial,20.45512851,79.54487155,757.5992028,431.8877069,830.0393885,3056.972967,A549_cntrl_05_185,control,A549,0.847141061
22.97165415,77.02834585,2182.551265,1178.937535,epithelial,19.62805711,80.37194299,774.2862558,438.4903034,831.7546834,2880.514116,A549_cntrl_06_107,control,A549,0.847183287
22.02858421,77.97141569,2231.373338,1173.9827,epithelial,19.5206095,80.47939083,789.0866765,452.7681769,833.773705,2895.253959,A549_cntrl_04_135,control,A549,0.847293103
21.7783227,78.22167731,2238.40726,1237.971151,epithelial,20.54865677,79.45134321,765.6396471,448.2280714,826.8224494,3251.269617,A549_cntrl_06_246,control,A549,0.847322687
21.61741124,78.38258877,2196.619654,1204.48648,epithelial,19.72631564,80.2736845,779.9149498,445.2139283,813.1605738,2992.320742,A549_cntrl_02_99,control,A549,0.847897628
22.31514794,77.68485206,2229.031063,1304.558778,epithelial,21.65743009,78.34256988,836.5553039,431.6727503,824.0125651,3098.628241,A549_cntrl_02_27,control,A549,0.847916285
21.93991777,78.06008223,2281.917978,1254.176852,epithelial,20.25828009,79.74172003,804.2969837,453.8620347,844.6595139,3126.340072,A549_cntrl_02_238,control,A549,0.848033719
23.29545778,76.70454221,2162.801721,1250.613031,epithelial,20.99538047,79.00461962,847.0631078,434.8964818,827.3280315,3142.85144,A549_cntrl_03_99,control,A549,0.848180112
22.16326287,77.83673711,2198.070827,1278.408217,epithelial,21.86982174,78.13017829,677.5427555,419.8747094,797.7281966,3605.447702,A549_cntrl_01_197,control,A549,0.848199982
20.72406356,79.27593654,2305.845865,1237.767376,epithelial,20.62762155,79.37237877,766.9999231,461.7726955,830.1740444,3172.267292,A549_cntrl_06_204,control,A549,0.848531774
21.71966887,78.28033119,2192.953987,1191.427441,epithelial,20.05023768,79.94976234,758.6156171,438.2345279,806.9163432,3082.839887,A549_cntrl_05_115,control,A549,0.848580656
22.40554884,77.59445114,2261.434079,1243.042712,epithelial,19.79188194,80.20811801,801.6727605,440.2414525,836.9345078,3101.477764,A549_cntrl_02_235,control,A549,0.848584361
20.49886682,79.50113312,2310.376232,1270.457934,epithelial,20.80103679,79.19896303,681.148708,441.3603964,810.4494466,3770.390958,A549_cntrl_01_202,control,A549,0.848621104
22.80306198,77.19693802,2243.192317,1226.837973,epithelial,20.62056385,79.37943622,822.8353941,437.2282535,838.82706,3145.970648,A549_cntrl_04_40,control,A549,0.848672586
22.36909054,77.63090939,2291.965812,1199.996132,epithelial,20.31187131,79.68812855,758.1759737,451.7195255,851.1685259,3013.094493,A549_cntrl_04_240,control,A549,0.848931718
22.28506416,77.71493582,2162.836899,1205.462734,epithelial,21.27968572,78.72031413,775.1843295,428.2497333,803.9431543,2934.305271,A549_cntrl_05_95,control,A549,0.849038976
21.99437336,78.00562663,2239.018736,1225.820559,epithelial,19.90756525,80.09243457,795.0631862,445.2454544,830.1350684,3027.420351,A549_cntrl_02_31,control,A549,0.849041825
21.19588618,78.80411385,2273.484549,1228.269369,epithelial,21.26784586,78.73215418,643.9073285,446.0487607,816.3676088,3583.042836,A549_cntrl_01_122,control,A549,0.849044222
21.03841177,78.96158819,2323.297363,1191.46979,epithelial,20.38868811,79.61131202,759.5208766,464.2312437,842.488297,3051.395498,A549_cntrl_04_131,control,A549,0.849368492
22.06614956,77.93385044,2213.817231,1188.176395,epithelial,20.6967966,79.30320358,794.9126629,439.146693,819.945067,3036.007271,A549_cntrl_05_78,control,A549,0.849510378
22.19829146,77.80170848,2256.829628,1242.789132,epithelial,20.77247487,79.2275253,812.7422025,453.6764369,842.3330088,3065.494018,A549_cntrl_06_46,control,A549,0.849637769
21.8800988,78.11990128,2249.680732,1220.203387,epithelial,20.00452769,79.99547216,794.3425919,442.2520329,824.1117201,3005.213971,A549_cntrl_02_65,control,A549,0.850615122
23.29083298,76.70916696,2226.991054,1174.803461,epithelial,20.17400945,79.82599061,750.6577082,444.4397854,848.6492768,2949.01641,A549_cntrl_05_214,control,A549,0.850662889
21.66014082,78.33985929,2251.420926,1194.246532,epithelial,20.22581713,79.77418304,763.4042408,447.3194396,825.9088887,2967.675095,A549_cntrl_02_78,control,A549,0.850840494
23.80859043,76.19140955,2245.027606,1222.01723,epithelial,20.87918686,79.12081321,753.0015135,443.0951101,859.6581926,3087.941963,A549_cntrl_04_197,control,A549,0.85097121
19.87383744,80.12616258,2233.613151,1151.11761,epithelial,19.54850065,80.45149956,784.2399669,452.4637287,798.3778141,2725.240236,A549_cntrl_02_153,control,A549,0.851103764
21.69497303,78.30502701,2205.515441,1174.566408,epithelial,19.75828596,80.24171418,804.1170804,444.7148656,819.3889563,2753.930509,A549_cntrl_05_128,control,A549,0.851125173
21.31353651,78.68646351,2198.260768,1229.605067,epithelial,21.55363606,78.44636399,645.9948009,431.4086878,792.8412681,3560.923246,A549_cntrl_01_207,control,A549,0.851187856
22.28820659,77.71179337,2232.877717,1228.550919,epithelial,21.46484273,78.53515739,775.2407467,434.6440299,823.079707,3057.378864,A549_cntrl_05_165,control,A549,0.851210314
21.04454455,78.95545541,2219.90091,1139.032594,epithelial,18.90181897,81.09818115,763.2187698,451.7670473,814.3541535,2847.183803,A549_cntrl_04_47,control,A549,0.851348135
21.51251434,78.4874857,2215.15936,1222.234857,epithelial,21.93242953,78.0675704,792.8357353,438.1067503,809.7877436,2926.261142,A549_cntrl_02_3,control,A549,0.851412839
20.59264694,79.40735306,2189.083388,1158.790302,epithelial,21.3143837,78.6856166,755.0815204,430.613749,785.2419435,2849.283206,A549_cntrl_06_97,control,A549,0.851465453
21.29388074,78.70611929,2181.94954,1143.540287,epithelial,19.83160267,80.16839716,745.8830237,444.1501142,805.6300716,2802.194322,A549_cntrl_06_65,control,A549,0.851840239
22.21587277,77.7841272,2204.08228,1195.111244,epithelial,20.61769382,79.38230593,777.0427101,436.8978213,817.9865765,2978.011308,A549_cntrl_05_37,control,A549,0.852102298
22.85232584,77.14767416,2293.905209,1218.708553,epithelial,20.36422404,79.63577607,788.3838662,459.9742366,867.505536,3022.288711,A549_cntrl_04_244,control,A549,0.852150689
22.20455662,77.7954434,2241.995906,1243.368874,epithelial,20.5486771,79.45132261,830.1861032,444.8897732,834.0554625,2990.53551,A549_cntrl_02_95,control,A549,0.852265245
23.17523144,76.82476856,2244.341693,1185.280174,epithelial,19.46012033,80.5398797,788.5413674,450.7766214,856.5404966,2965.328434,A549_cntrl_04_171,control,A549,0.852483844
22.62340367,77.37659634,2248.138602,1181.659734,epithelial,20.15322793,79.84677195,748.8102691,444.0896312,838.0683178,3239.252688,A549_cntrl_05_243,control,A549,0.852825464
20.50655945,79.49344058,2208.96369,1157.995774,epithelial,20.15083674,79.84916356,760.6261104,445.1241439,794.8495782,2831.338887,A549_cntrl_06_116,control,A549,0.8532288
20.98320412,79.01679588,2303.403918,1206.071603,epithelial,20.86543129,79.13456856,731.3689794,443.3358969,819.0492009,3345.966443,A549_cntrl_06_130,control,A549,0.853333524
22.50233224,77.49766779,2226.310939,1183.755241,epithelial,19.70532918,80.29467068,801.3399369,437.7128687,830.5567659,2943.45722,A549_cntrl_03_167,control,A549,0.85340897
22.39243083,77.60756919,2216.385517,1177.354795,epithelial,19.31531344,80.68468645,775.2894794,454.8412258,838.3301783,3003.958643,A549_cntrl_04_120,control,A549,0.853463608
21.95674531,78.04325472,2223.747541,1226.869434,epithelial,19.92923328,80.07076673,794.0405902,440.1128389,821.833919,3520.747317,A549_cntrl_02_105,control,A549,0.853949744
22.42121466,77.57878527,2245.194478,1142.369762,epithelial,18.98361336,81.01638664,755.84492,458.9607877,848.6992164,2854.320375,A549_cntrl_06_60,control,A549,0.853980536
21.76902886,78.23097121,2244.809015,1245.921511,epithelial,21.94661006,78.05339018,790.396036,434.3043674,815.8808207,3034.676432,A549_cntrl_02_82,control,A549,0.853982364
23.41345683,76.58654316,2231.356085,1205.937772,epithelial,20.00300273,79.99699723,805.1596274,447.2696926,855.1354545,4486.507859,A549_cntrl_06_125,control,A549,0.85434534
22.62762529,77.3723747,2232.427439,1164.162245,epithelial,19.94224312,80.05775674,782.2451921,434.5895719,829.5258655,2802.952222,A549_cntrl_03_125,control,A549,0.855040587
21.241284,78.7587159,2282.398898,1193.231582,epithelial,20.46683817,79.53316174,753.3760473,453.9895215,830.4190661,3031.874919,A549_cntrl_04_22,control,A549,0.855198051
21.44039443,78.55960562,2229.26557,1286.590856,epithelial,21.34755663,78.65244336,704.0226636,416.2711372,789.6368737,3532.159438,A549_cntrl_01_21,control,A549,0.855423646
20.59077305,79.4092269,2236.076623,1130.287021,epithelial,19.69901544,80.30098453,765.6109943,470.3012792,824.056322,2767.148686,A549_cntrl_04_69,control,A549,0.855439185
19.23936791,80.76063198,2205.670607,1183.305916,epithelial,19.05657473,80.94342528,774.3255567,443.1579555,772.7732345,3042.791036,A549_cntrl_06_148,control,A549,0.855447294
21.65703473,78.34296519,2160.174822,1194.33445,epithelial,20.00617387,79.99382601,798.2943834,427.0079707,790.7942678,2921.707034,A549_cntrl_03_57,control,A549,0.855599792
22.30685357,77.69314648,2184.003646,1170.235379,epithelial,20.4608187,79.53918152,772.0166244,426.0844538,807.0654206,2838.918541,A549_cntrl_06_209,control,A549,0.855684719
21.92299227,78.07700757,2225.515604,1197.142097,epithelial,20.33994895,79.66005112,795.4168266,437.0014615,818.4378466,2930.649031,A549_cntrl_05_58,control,A549,0.855883534
21.24366425,78.75633575,2258.635481,1178.178632,epithelial,20.14302413,79.85697584,773.0866017,443.05185,818.6300277,2930.522815,A549_cntrl_04_208,control,A549,0.855956187
21.52309369,78.47690631,2330.615135,1122.098976,epithelial,19.08487153,80.91512793,718.598955,460.1984955,850.0115915,2869.849099,A549_cntrl_05_210,control,A549,0.856291397
20.33487377,79.66512622,2208.34185,1182.447862,epithelial,19.79571902,80.20428095,789.2419251,454.0127795,800.8371944,2924.43586,A549_cntrl_04_98,control,A549,0.856337296
21.37829362,78.62170641,2298.368436,1274.557237,epithelial,21.40026658,78.59973351,682.1052733,446.4925005,826.6510545,3883.739041,A549_cntrl_01_228,control,A549,0.856498325
21.55902235,78.44097758,2271.126383,1221.726161,epithelial,21.53145579,78.46854424,638.9665811,448.3573208,825.6601409,3470.452862,A549_cntrl_01_212,control,A549,0.856537315
21.5884801,78.41151993,2211.061527,1181.162799,epithelial,20.17464289,79.82535726,799.3391692,440.6485058,813.496014,2846.031317,A549_cntrl_02_58,control,A549,0.856581793
21.92020664,78.07979332,2246.488293,1251.834733,epithelial,22.60306583,77.39693419,636.485116,439.1592523,821.2236964,3498.717794,A549_cntrl_01_154,control,A549,0.856900517
21.30571598,78.69428406,2228.541336,1195.200722,epithelial,20.93987095,79.06012917,806.9077097,436.7462147,809.1962963,2821.707359,A549_cntrl_03_229,control,A549,0.856960803
22.48479602,77.51520401,2262.526451,1230.880466,epithelial,20.83139521,79.16860474,790.5135746,448.8594383,845.7776195,3028.903864,A549_cntrl_02_160,control,A549,0.856989588
21.81688816,78.18311179,2231.933212,1150.21606,epithelial,18.85493614,81.14506401,789.0047862,457.5858437,834.9055478,2774.656767,A549_cntrl_04_102,control,A549,0.857084689
22.48388708,77.51611296,2221.132825,1242.396034,epithelial,20.62887123,79.3711287,776.0915131,435.6046637,825.7682589,3150.139465,A549_cntrl_06_23,control,A549,0.857165347
22.39195883,77.60804117,2238.852886,1251.071084,epithelial,20.68225658,79.31774369,821.9897897,427.0153057,820.9920577,3044.656476,A549_cntrl_03_47,control,A549,0.857362861
21.75281343,78.24718659,2184.912699,1263.648329,epithelial,20.73041804,79.26958187,804.7088098,433.1582852,804.7741891,3078.254407,A549_cntrl_02_7,control,A549,0.857538108
22.53820625,77.46179375,2243.439516,1237.48124,epithelial,21.0584929,78.94150695,797.9550969,427.3092297,827.7111013,2991.193375,A549_cntrl_02_245,control,A549,0.857667409
22.09314651,77.90685349,2214.510009,1236.372186,epithelial,20.89636595,79.10363379,779.7688754,444.0112599,823.1232494,3085.076928,A549_cntrl_06_42,control,A549,0.858086823
22.08801428,77.91198572,2269.806578,1222.58177,epithelial,20.18812564,79.81187416,788.0868171,443.0230061,833.7501141,3075.577171,A549_cntrl_04_15,control,A549,0.858132283
22.22082261,77.77917741,2210.242184,1158.305848,epithelial,20.19770182,79.8022984,773.8646513,443.6766829,828.9069017,2777.146051,A549_cntrl_04_51,control,A549,0.858219667
20.59137719,79.40862274,2227.75662,1185.567439,epithelial,19.78832638,80.21167372,776.5168793,438.4930737,796.7294617,2922.236125,A549_cntrl_04_233,control,A549,0.858959518
21.88867483,78.11132516,2248.172123,1194.686716,epithelial,20.15557117,79.84442917,779.9087154,451.3471792,834.9140077,2977.908709,A549_cntrl_04_29,control,A549,0.859143851
22.57891259,77.42108745,2272.025642,1228.870863,epithelial,20.71092533,79.28907449,778.9575292,443.6908802,845.9284265,3051.340901,A549_cntrl_04_204,control,A549,0.859194194
21.70664557,78.29335448,2241.673657,1257.537642,epithelial,21.37328716,78.62671283,684.397406,441.482641,818.5071222,3589.458057,A549_cntrl_01_96,control,A549,0.859228114
22.18854146,77.81145852,2252.988587,1203.145761,epithelial,20.49590619,79.50409383,762.1977833,451.7520989,837.6535362,3072.80745,A549_cntrl_06_190,control,A549,0.859492118
22.43761341,77.56238666,2208.64873,1222.144064,epithelial,21.30199936,78.69800087,786.8687637,437.7641334,825.184236,3226.354945,A549_cntrl_05_4,control,A549,0.859556177
22.00389513,77.99610492,2182.887729,1191.60954,epithelial,19.69054621,80.30945375,788.2034342,446.9431854,818.8727735,2928.05682,A549_cntrl_02_218,control,A549,0.859823797
21.59193735,78.40806268,2312.64031,1223.24891,epithelial,19.74861145,80.25138846,801.3229507,462.7362119,849.1101468,2980.048816,A549_cntrl_02_194,control,A549,0.859929616
21.35309232,78.64690768,2254.518796,1166.688172,epithelial,19.69356669,80.30643345,801.6911928,456.7646667,829.7569568,2768.379137,A549_cntrl_04_66,control,A549,0.859963755
22.47582608,77.52417394,2248.069511,1225.028536,epithelial,20.56497293,79.43502698,795.3699279,434.725478,829.4414739,3667.706132,A549_cntrl_03_73,control,A549,0.860115536
22.43311701,77.56688295,2247.873681,1315.366856,epithelial,22.41006876,77.58993129,640.4251576,432.5805259,825.7278335,4321.774771,A549_cntrl_01_53,control,A549,0.860439926
23.1515793,76.84842079,2185.331982,1281.984879,epithelial,22.45065317,77.54934684,705.0006931,417.3596842,817.2421689,3358.722421,A549_cntrl_01_133,control,A549,0.860519086
23.1311289,76.86887114,2218.606562,1164.80952,epithelial,21.07007886,78.92992106,763.8078424,437.799291,838.9408265,2827.180275,A549_cntrl_05_189,control,A549,0.860589417
21.96500587,78.03499409,2189.971423,1174.887486,epithelial,20.00660997,79.99339027,794.9269509,436.4157937,812.7057475,2865.906953,A549_cntrl_03_198,control,A549,0.860593778
22.36129691,77.63870311,2281.256008,1199.655824,epithelial,20.35102363,79.64897631,780.3116692,449.2357272,848.3878787,3228.331771,A549_cntrl_04_193,control,A549,0.861154386
20.87179305,79.12820685,2259.795133,1239.053841,epithelial,21.78220173,78.2177983,647.6391292,433.864887,799.5281288,3509.578202,A549_cntrl_01_170,control,A549,0.86123813
23.02591994,76.97408007,2259.227615,1191.189352,epithelial,20.35489813,79.64510159,761.1026678,460.2930468,861.8360908,3154.915546,A549_cntrl_05_234,control,A549,0.861319773
21.355506,78.64449393,2193.485228,1132.279056,epithelial,19.72953284,80.27046733,772.8624962,441.4346812,805.8914706,2780.283716,A549_cntrl_05_111,control,A549,0.861364638
20.95027046,79.04972955,2256.369945,1170.448684,epithelial,19.93406198,80.06593788,758.8100188,455.8459218,823.5350664,3042.973286,A549_cntrl_04_215,control,A549,0.861525494
21.60555518,78.39444482,2236.745035,1164.470921,epithelial,19.66388079,80.33611916,774.6501737,452.8866044,829.8553642,2854.494282,A549_cntrl_04_226,control,A549,0.861916147
22.4419055,77.55809448,2230.228878,1206.820682,epithelial,20.21012539,79.78987462,792.8306117,436.3390333,826.5405336,2954.400002,A549_cntrl_03_239,control,A549,0.861940753
22.24099785,77.75900214,2244.626034,1287.573717,epithelial,22.30485824,77.6951418,666.122972,446.7849936,831.4172309,3632.499282,A549_cntrl_01_74,control,A549,0.861949374
